session_id,customer_id,started_at,duration_seconds,end_reason,device_type
sess_00009418,cust_002078,2026-05-08 10:36:23,152,timeout,mobile
sess_00009419,cust_001992,2026-05-08 19:52:18,29,no_activity,tablet
sess_00009420,cust_001041,2026-05-08 18:56:18,702,no_activity,mobile
sess_00009421,cust_002416,2026-05-08 12:12:54,409,logout,desktop
sess_00009422,cust_002263,2026-05-08 14:07:32,643,logout,mobile
sess_00009423,cust_000686,2026-05-08 10:56:39,5,no_activity,mobile
sess_00009424,cust_000282,2026-05-08 15:54:48,1202,no_activity,desktop
sess_00009425,cust_000729,2026-05-08 13:37:11,498,no_activity,desktop
sess_00009426,cust_000809,2026-05-08 09:18:36,323,timeout,desktop
sess_00009427,cust_001405,2026-05-08 08:05:04,395,no_activity,mobile
sess_00009428,,2026-05-08 17:59:17,231,no_activity,desktop
sess_00009429,,2026-05-08 20:59:20,5,no_activity,desktop
sess_00009430,cust_000298,2026-05-08 16:09:34,19,no_activity,desktop
sess_00009431,cust_000732,2026-05-08 06:05:20,480,no_activity,desktop
sess_00009432,cust_000313,2026-05-08 17:04:29,93,no_activity,desktop
sess_00009433,cust_001224,2026-05-08 07:49:04,262,no_activity,desktop
sess_00009434,,2026-05-08 14:27:18,65,timeout,desktop
sess_00009435,cust_002986,2026-05-08 18:51:05,24,no_activity,mobile
sess_00009436,,2026-05-08 17:34:18,980,no_activity,desktop
sess_00009437,,2026-05-08 15:50:34,23,no_activity,mobile
sess_00009438,cust_002666,2026-05-08 17:53:35,17,no_activity,desktop
sess_00009439,cust_000336,2026-05-09 14:36:12,67,no_activity,desktop
sess_00009440,cust_001045,2026-05-09 11:18:20,41,no_activity,desktop
sess_00009441,,2026-05-09 22:31:50,18,no_activity,desktop
sess_00009442,,2026-05-09 13:54:49,112,timeout,desktop
sess_00009443,,2026-05-09 09:04:35,601,no_activity,desktop
sess_00009444,,2026-05-09 18:30:55,89,no_activity,mobile
sess_00009445,,2026-05-09 16:02:46,29,no_activity,desktop
sess_00009446,,2026-05-09 11:10:13,489,no_activity,mobile
sess_00009447,,2026-05-09 12:49:33,17,no_activity,mobile
sess_00009448,cust_001384,2026-05-09 17:17:35,146,no_activity,desktop
sess_00009449,cust_002823,2026-05-09 12:30:15,14,no_activity,tablet
sess_00009450,cust_000726,2026-05-09 09:19:06,619,no_activity,desktop
sess_00009451,cust_002296,2026-05-09 21:02:21,521,no_activity,desktop
sess_00009452,cust_000771,2026-05-09 19:22:03,243,no_activity,desktop
sess_00009453,cust_002950,2026-05-09 09:27:19,797,no_activity,desktop
sess_00009454,,2026-05-09 20:07:45,370,no_activity,desktop
sess_00009455,,2026-05-09 05:21:58,509,no_activity,desktop
sess_00009456,cust_002306,2026-05-09 10:59:35,148,no_activity,mobile
sess_00009457,cust_002485,2026-05-09 14:36:30,405,no_activity,mobile
sess_00009458,cust_002238,2026-05-09 11:03:33,366,no_activity,mobile
sess_00009459,cust_000106,2026-05-09 19:54:32,61,no_activity,desktop
sess_00009460,cust_000824,2026-05-09 16:25:04,94,no_activity,mobile
sess_00009461,cust_002262,2026-05-09 21:00:17,9,no_activity,desktop
sess_00009462,,2026-05-09 20:21:01,335,no_activity,desktop
sess_00009463,,2026-05-09 19:05:41,205,no_activity,mobile
sess_00009464,,2026-05-09 17:57:22,15,no_activity,desktop
sess_00009465,cust_001013,2026-05-09 09:05:29,1787,timeout,mobile
sess_00009466,,2026-05-09 14:52:44,142,no_activity,mobile
sess_00009467,cust_000894,2026-05-09 14:05:07,2594,no_activity,mobile
sess_00009468,,2026-05-09 12:14:10,429,no_activity,desktop
sess_00009469,cust_001896,2026-05-09 18:29:36,107,no_activity,mobile
sess_00009470,,2026-05-09 04:54:06,164,no_activity,desktop
sess_00009471,,2026-05-09 06:26:14,310,no_activity,desktop
sess_00009472,cust_000766,2026-05-09 19:41:15,129,no_activity,desktop
sess_00009473,,2026-05-09 14:12:26,186,timeout,desktop
sess_00009474,cust_002003,2026-05-09 11:15:20,155,no_activity,desktop
sess_00009475,,2026-05-09 09:01:34,8,no_activity,desktop
sess_00009476,,2026-05-09 18:18:20,20,no_activity,desktop
sess_00009477,cust_002331,2026-05-09 08:16:51,284,no_activity,desktop
sess_00009478,,2026-05-09 04:16:23,225,logout,desktop
sess_00009479,,2026-05-09 20:47:37,230,no_activity,desktop
sess_00009480,cust_000540,2026-05-09 14:08:21,678,timeout,mobile
sess_00009481,cust_000956,2026-05-09 18:16:49,179,no_activity,desktop
sess_00009482,,2026-05-09 19:30:18,2256,no_activity,mobile
sess_00009483,,2026-05-09 12:16:20,900,no_activity,mobile
sess_00009484,,2026-05-09 17:26:34,25,no_activity,tablet
sess_00009485,,2026-05-09 10:03:27,538,logout,mobile
sess_00009486,cust_001657,2026-05-09 10:37:56,201,no_activity,desktop
sess_00009487,,2026-05-09 18:46:29,795,no_activity,desktop
sess_00009488,cust_000873,2026-05-09 00:06:37,18,no_activity,desktop
sess_00009489,cust_001181,2026-05-09 07:10:02,1611,no_activity,mobile
sess_00009490,,2026-05-09 15:31:08,5319,no_activity,mobile
sess_00009491,cust_000290,2026-05-09 09:23:36,249,no_activity,desktop
sess_00009492,,2026-05-09 17:38:51,2,no_activity,desktop
sess_00009493,cust_002297,2026-05-09 19:13:51,27,no_activity,mobile
sess_00009494,cust_002708,2026-05-09 10:05:46,15,no_activity,mobile
sess_00009495,,2026-05-09 10:43:14,50,no_activity,mobile
sess_00009496,cust_002576,2026-05-09 11:32:58,985,no_activity,desktop
sess_00009497,cust_001493,2026-05-09 20:47:58,3,no_activity,mobile
sess_00009498,cust_000400,2026-05-09 15:23:29,141,no_activity,desktop
sess_00009499,,2026-05-09 12:01:54,367,no_activity,tablet
sess_00009500,,2026-05-09 21:23:48,836,timeout,desktop
sess_00009501,,2026-05-09 15:26:07,4225,timeout,desktop
sess_00009502,,2026-05-09 19:43:31,1526,no_activity,mobile
sess_00009503,,2026-05-09 19:08:01,75,no_activity,desktop
sess_00009504,cust_000077,2026-05-09 13:18:44,1108,no_activity,mobile
sess_00009505,cust_000067,2026-05-09 21:48:06,611,no_activity,desktop
sess_00009506,,2026-05-09 11:00:18,304,timeout,desktop
sess_00009507,cust_000947,2026-05-09 04:40:59,122,no_activity,desktop
sess_00009508,,2026-05-09 18:59:00,2607,no_activity,mobile
sess_00009509,,2026-05-09 09:49:11,253,no_activity,desktop
sess_00009510,,2026-05-09 16:30:45,86,no_activity,desktop
sess_00009511,cust_000501,2026-05-09 13:34:59,640,no_activity,mobile
sess_00009512,,2026-05-09 18:28:55,923,no_activity,mobile
sess_00009513,,2026-05-09 18:47:08,523,no_activity,tablet
sess_00009514,,2026-05-09 20:53:37,463,no_activity,desktop
sess_00009515,,2026-05-09 05:25:45,29,no_activity,desktop
sess_00009516,cust_001281,2026-05-09 17:39:53,939,no_activity,desktop
sess_00009517,,2026-05-09 09:00:40,234,no_activity,mobile
sess_00009518,cust_000249,2026-05-09 17:40:16,348,no_activity,mobile
sess_00009519,cust_000114,2026-05-09 09:36:32,374,logout,desktop
sess_00009520,cust_000481,2026-05-09 15:52:43,1441,no_activity,tablet
sess_00009521,,2026-05-10 17:33:56,381,no_activity,mobile
sess_00009522,cust_001981,2026-05-10 10:50:29,1867,timeout,desktop
sess_00009523,,2026-05-10 10:08:31,825,no_activity,desktop
sess_00009524,,2026-05-10 06:09:59,5,no_activity,desktop
sess_00009525,,2026-05-10 14:24:34,265,no_activity,mobile
sess_00009526,,2026-05-10 10:33:38,2525,no_activity,desktop
sess_00009527,,2026-05-10 15:40:03,75,timeout,mobile
sess_00009528,,2026-05-10 09:45:03,2963,timeout,desktop
sess_00009529,,2026-05-10 21:34:35,234,no_activity,mobile
sess_00009530,cust_001026,2026-05-10 14:54:48,73,no_activity,desktop
sess_00009531,cust_001107,2026-05-10 08:13:39,548,logout,mobile
sess_00009532,cust_001369,2026-05-10 17:44:35,535,no_activity,desktop
sess_00009533,,2026-05-10 06:45:41,28,no_activity,mobile
sess_00009534,cust_000726,2026-05-10 22:01:33,419,timeout,desktop
sess_00009535,cust_001141,2026-05-10 19:44:57,379,no_activity,desktop
sess_00009536,,2026-05-10 16:15:15,30,no_activity,desktop
sess_00009537,cust_001048,2026-05-10 08:31:23,1488,no_activity,mobile
sess_00009538,,2026-05-10 12:13:47,4,no_activity,mobile
sess_00009539,cust_002473,2026-05-10 14:19:37,722,no_activity,desktop
sess_00009540,cust_000912,2026-05-10 19:06:38,1449,no_activity,desktop
sess_00009541,cust_002206,2026-05-10 10:46:52,247,no_activity,desktop
sess_00009542,cust_002096,2026-05-10 14:30:03,1160,no_activity,desktop
sess_00009543,cust_002380,2026-05-10 19:34:11,904,no_activity,mobile
sess_00009544,cust_001937,2026-05-10 18:34:39,84,no_activity,mobile
sess_00009545,,2026-05-10 13:47:52,2629,timeout,desktop
sess_00009546,cust_000326,2026-05-10 12:37:00,1059,no_activity,desktop
sess_00009547,,2026-05-10 15:52:54,944,no_activity,desktop
sess_00009548,cust_001971,2026-05-10 23:22:36,322,no_activity,tablet
sess_00009549,cust_002148,2026-05-10 21:05:18,1527,no_activity,mobile
sess_00009550,,2026-05-10 07:43:39,1317,no_activity,mobile
sess_00009551,,2026-05-10 13:31:36,19,no_activity,desktop
sess_00009552,cust_000255,2026-05-10 18:37:07,3,no_activity,mobile
sess_00009553,cust_002471,2026-05-10 10:18:20,429,timeout,desktop
sess_00009554,cust_001942,2026-05-10 21:42:50,191,timeout,mobile
sess_00009555,,2026-05-10 20:29:40,23,no_activity,desktop
sess_00009556,cust_001708,2026-05-10 18:34:34,13,no_activity,desktop
sess_00009557,cust_000951,2026-05-10 07:16:33,178,no_activity,desktop
sess_00009558,cust_002950,2026-05-10 10:48:50,546,no_activity,desktop
sess_00009559,,2026-05-10 19:58:56,176,no_activity,mobile
sess_00009560,,2026-05-10 12:37:11,136,no_activity,desktop
sess_00009561,,2026-05-10 15:20:04,55,timeout,mobile
sess_00009562,cust_001897,2026-05-10 19:51:45,848,no_activity,desktop
sess_00009563,,2026-05-10 12:17:23,377,no_activity,desktop
sess_00009564,,2026-05-10 12:57:07,1400,no_activity,desktop
sess_00009565,cust_001625,2026-05-10 20:31:42,1785,no_activity,desktop
sess_00009566,cust_002979,2026-05-10 20:42:13,681,timeout,desktop
sess_00009567,cust_002115,2026-05-10 11:47:54,18,no_activity,desktop
sess_00009568,cust_001509,2026-05-10 09:56:02,12,no_activity,mobile
sess_00009569,,2026-05-10 16:28:20,6,no_activity,mobile
sess_00009570,cust_000008,2026-05-10 07:23:36,1766,timeout,mobile
sess_00009571,,2026-05-10 07:53:48,142,no_activity,desktop
sess_00009572,cust_000706,2026-05-10 20:25:46,163,no_activity,mobile
sess_00009573,,2026-05-10 06:30:13,345,no_activity,desktop
sess_00009574,cust_000384,2026-05-10 06:25:54,808,no_activity,desktop
sess_00009575,cust_000858,2026-05-10 19:52:02,165,timeout,desktop
sess_00009576,,2026-05-10 18:24:38,1575,no_activity,desktop
sess_00009577,,2026-05-10 05:10:07,125,timeout,desktop
sess_00009578,,2026-05-10 14:03:48,17,no_activity,mobile
sess_00009579,,2026-05-10 21:41:49,426,no_activity,desktop
sess_00009580,,2026-05-10 08:30:49,2632,no_activity,tablet
sess_00009581,cust_002749,2026-05-10 12:51:06,1026,no_activity,mobile
sess_00009582,cust_001014,2026-05-10 11:51:18,81,no_activity,mobile
sess_00009583,,2026-05-10 07:12:26,236,no_activity,mobile
sess_00009584,,2026-05-10 22:52:15,689,no_activity,mobile
sess_00009585,cust_002726,2026-05-10 15:23:42,16,no_activity,mobile
sess_00009586,,2026-05-10 19:36:40,276,no_activity,mobile
sess_00009587,,2026-05-10 12:03:08,484,no_activity,mobile
sess_00009588,,2026-05-10 08:16:38,1150,no_activity,desktop
sess_00009589,,2026-05-10 12:21:15,205,no_activity,mobile
sess_00009590,,2026-05-10 14:43:54,1601,logout,mobile
sess_00009591,,2026-05-10 09:54:12,14,no_activity,desktop
sess_00009592,,2026-05-10 18:42:43,722,timeout,mobile
sess_00009593,,2026-05-10 07:36:41,79,logout,mobile
sess_00009594,,2026-05-10 04:33:39,1158,no_activity,desktop
sess_00009595,,2026-05-10 20:22:32,2702,no_activity,desktop
sess_00009596,,2026-05-10 10:50:54,123,no_activity,desktop
sess_00009597,cust_002239,2026-05-10 16:14:50,1925,no_activity,desktop
sess_00009598,cust_001700,2026-05-10 14:45:43,27,no_activity,desktop
sess_00009599,cust_001235,2026-05-10 17:47:37,58,no_activity,mobile
sess_00009600,cust_001158,2026-05-10 10:35:54,247,no_activity,mobile
sess_00009601,,2026-05-10 06:27:45,1231,timeout,mobile
sess_00009602,cust_000568,2026-05-10 20:12:01,667,timeout,desktop
sess_00009603,,2026-05-10 15:12:45,599,logout,mobile
sess_00009604,cust_001721,2026-05-10 20:26:44,355,no_activity,desktop
sess_00009605,,2026-05-10 12:12:08,168,timeout,desktop
sess_00009606,,2026-05-10 15:54:57,44,timeout,mobile
sess_00009607,cust_001754,2026-05-10 11:14:27,8,no_activity,mobile
sess_00009608,,2026-05-10 08:16:24,1489,no_activity,tablet
sess_00009609,,2026-05-10 21:24:36,17,no_activity,mobile
sess_00009610,,2026-05-10 10:22:41,185,no_activity,mobile
sess_00009611,cust_000980,2026-05-10 13:49:47,2565,no_activity,tablet
sess_00009612,,2026-05-10 18:40:54,548,no_activity,mobile
sess_00009613,cust_001776,2026-05-10 12:33:58,69,no_activity,desktop
sess_00009614,,2026-05-10 09:33:51,24,no_activity,desktop
sess_00009615,cust_001411,2026-05-10 17:17:18,208,timeout,mobile
sess_00009616,cust_001731,2026-05-10 07:17:00,28,no_activity,desktop
sess_00009617,,2026-05-11 09:29:50,228,timeout,desktop
sess_00009618,,2026-05-11 20:21:45,519,no_activity,desktop
sess_00009619,cust_002407,2026-05-11 12:43:21,502,no_activity,desktop
sess_00009620,,2026-05-11 12:34:48,2310,no_activity,desktop
sess_00009621,,2026-05-11 22:55:58,1000,no_activity,mobile
sess_00009622,cust_002804,2026-05-11 23:03:06,626,no_activity,desktop
sess_00009623,,2026-05-11 09:33:09,122,no_activity,desktop
sess_00009624,cust_002602,2026-05-11 10:51:10,2088,no_activity,desktop
sess_00009625,,2026-05-11 20:37:50,1402,timeout,desktop
sess_00009626,,2026-05-11 12:22:05,13,no_activity,desktop
sess_00009627,cust_001697,2026-05-11 02:42:38,81,timeout,desktop
sess_00009628,,2026-05-11 14:43:27,382,no_activity,desktop
sess_00009629,cust_000183,2026-05-11 14:16:19,2114,no_activity,desktop
sess_00009630,cust_002683,2026-05-11 13:43:32,168,no_activity,mobile
sess_00009631,cust_000694,2026-05-11 19:12:15,112,no_activity,desktop
sess_00009632,cust_000907,2026-05-11 15:40:57,196,no_activity,mobile
sess_00009633,cust_001729,2026-05-11 12:45:08,579,no_activity,desktop
sess_00009634,,2026-05-11 12:43:03,212,no_activity,desktop
sess_00009635,,2026-05-11 11:22:02,464,timeout,desktop
sess_00009636,cust_000328,2026-05-11 10:56:14,15,no_activity,mobile
sess_00009637,cust_001835,2026-05-11 04:44:51,425,logout,mobile
sess_00009638,,2026-05-11 15:04:23,520,no_activity,desktop
sess_00009639,cust_002073,2026-05-11 20:43:41,641,no_activity,desktop
sess_00009640,cust_001799,2026-05-11 10:04:56,7,no_activity,tablet
sess_00009641,,2026-05-11 18:57:04,142,timeout,desktop
sess_00009642,,2026-05-11 18:13:57,3474,no_activity,mobile
sess_00009643,,2026-05-11 17:54:22,331,no_activity,desktop
sess_00009644,,2026-05-11 17:23:02,162,no_activity,mobile
sess_00009645,,2026-05-11 01:05:46,122,timeout,desktop
sess_00009646,cust_000923,2026-05-11 15:14:42,5207,no_activity,desktop
sess_00009647,,2026-05-11 09:43:53,7,no_activity,mobile
sess_00009648,cust_000850,2026-05-11 02:14:22,26,no_activity,desktop
sess_00009649,,2026-05-11 20:11:51,145,no_activity,mobile
sess_00009650,cust_000651,2026-05-11 18:21:45,56,timeout,mobile
sess_00009651,cust_002015,2026-05-11 18:50:29,839,no_activity,desktop
sess_00009652,,2026-05-11 03:28:10,3529,no_activity,mobile
sess_00009653,cust_000845,2026-05-11 14:07:52,305,no_activity,mobile
sess_00009654,,2026-05-11 16:59:24,612,no_activity,desktop
sess_00009655,cust_000769,2026-05-11 18:49:05,277,timeout,desktop
sess_00009656,cust_002620,2026-05-11 10:25:04,1230,timeout,mobile
sess_00009657,,2026-05-11 13:39:01,404,no_activity,desktop
sess_00009658,cust_002661,2026-05-11 17:12:21,13,no_activity,mobile
sess_00009659,,2026-05-11 17:25:51,1127,logout,mobile
sess_00009660,,2026-05-11 20:23:01,248,timeout,desktop
sess_00009661,,2026-05-11 17:09:21,230,no_activity,desktop
sess_00009662,,2026-05-11 10:29:41,418,no_activity,desktop
sess_00009663,,2026-05-11 08:23:37,312,no_activity,desktop
sess_00009664,,2026-05-11 08:01:37,980,no_activity,mobile
sess_00009665,,2026-05-11 11:00:04,195,no_activity,mobile
sess_00009666,cust_000512,2026-05-11 18:11:28,2725,no_activity,mobile
sess_00009667,cust_001464,2026-05-11 05:26:34,176,no_activity,desktop
sess_00009668,cust_002607,2026-05-11 18:13:38,1177,logout,desktop
sess_00009669,cust_000788,2026-05-11 20:50:59,69,no_activity,tablet
sess_00009670,,2026-05-11 14:08:26,108,no_activity,desktop
sess_00009671,cust_002890,2026-05-11 10:42:32,546,no_activity,mobile
sess_00009672,,2026-05-11 19:08:26,138,logout,mobile
sess_00009673,cust_002019,2026-05-11 11:38:42,98,no_activity,desktop
sess_00009674,,2026-05-11 17:29:42,231,no_activity,desktop
sess_00009675,,2026-05-11 10:26:06,2383,no_activity,desktop
sess_00009676,,2026-05-11 10:11:33,13,no_activity,mobile
sess_00009677,cust_001423,2026-05-11 11:02:47,368,timeout,desktop
sess_00009678,cust_002756,2026-05-11 17:12:22,60,no_activity,mobile
sess_00009679,cust_001715,2026-05-11 14:16:52,1797,no_activity,mobile
sess_00009680,,2026-05-11 19:34:42,240,logout,desktop
sess_00009681,cust_001479,2026-05-11 16:10:04,101,timeout,desktop
sess_00009682,cust_001458,2026-05-11 20:48:51,27,no_activity,desktop
sess_00009683,cust_002947,2026-05-11 20:55:03,29,no_activity,desktop
sess_00009684,cust_001172,2026-05-11 17:07:42,27,no_activity,mobile
sess_00009685,,2026-05-11 17:36:26,257,no_activity,mobile
sess_00009686,cust_000633,2026-05-11 19:38:20,187,no_activity,mobile
sess_00009687,,2026-05-11 05:52:59,227,no_activity,desktop
sess_00009688,,2026-05-11 10:45:27,1,no_activity,desktop
sess_00009689,,2026-05-11 18:24:46,68,no_activity,mobile
sess_00009690,,2026-05-11 11:20:48,761,no_activity,mobile
sess_00009691,,2026-05-11 21:16:46,215,no_activity,desktop
sess_00009692,,2026-05-11 16:46:23,99,no_activity,desktop
sess_00009693,cust_000525,2026-05-11 15:10:08,155,no_activity,desktop
sess_00009694,cust_002859,2026-05-11 22:57:03,477,no_activity,desktop
sess_00009695,,2026-05-11 09:11:20,467,no_activity,desktop
sess_00009696,,2026-05-11 18:53:15,1449,timeout,mobile
sess_00009697,cust_000693,2026-05-11 09:17:36,270,no_activity,desktop
sess_00009698,,2026-05-11 13:23:50,369,no_activity,mobile
sess_00009699,cust_001133,2026-05-11 16:41:18,999,no_activity,desktop
sess_00009700,cust_002457,2026-05-11 12:26:25,271,timeout,desktop
sess_00009701,,2026-05-11 18:21:21,146,no_activity,desktop
sess_00009702,,2026-05-11 09:37:19,11,no_activity,desktop
sess_00009703,cust_002950,2026-05-11 16:07:33,265,no_activity,desktop
sess_00009704,cust_001971,2026-05-11 13:33:48,934,timeout,mobile
sess_00009705,cust_002181,2026-05-11 11:31:23,578,no_activity,mobile
sess_00009706,cust_000119,2026-05-11 14:35:01,421,no_activity,mobile
sess_00009707,,2026-05-11 18:20:45,1746,no_activity,mobile
sess_00009708,,2026-05-11 16:05:03,386,logout,mobile
sess_00009709,,2026-05-11 10:19:00,499,no_activity,desktop
sess_00009710,,2026-05-11 01:06:31,264,no_activity,mobile
sess_00009711,,2026-05-11 21:06:47,4196,no_activity,desktop
sess_00009712,cust_001856,2026-05-11 17:09:30,2705,no_activity,desktop
sess_00009713,,2026-05-11 15:51:16,2548,no_activity,mobile
sess_00009714,,2026-05-11 16:33:15,78,no_activity,mobile
sess_00009715,cust_001257,2026-05-11 08:56:27,8,no_activity,mobile
sess_00009716,cust_000564,2026-05-12 14:06:22,961,no_activity,desktop
sess_00009717,cust_001873,2026-05-12 10:06:48,208,no_activity,desktop
sess_00009718,,2026-05-12 18:11:06,764,logout,mobile
sess_00009719,,2026-05-12 18:28:40,547,no_activity,desktop
sess_00009720,,2026-05-12 12:14:36,362,no_activity,desktop
sess_00009721,,2026-05-12 14:27:55,1067,no_activity,desktop
sess_00009722,cust_000538,2026-05-12 17:19:21,364,no_activity,mobile
sess_00009723,cust_001443,2026-05-12 19:59:45,140,no_activity,mobile
sess_00009724,,2026-05-12 06:51:50,319,no_activity,mobile
sess_00009725,,2026-05-12 19:06:45,743,no_activity,mobile
sess_00009726,cust_001359,2026-05-12 20:56:48,6,no_activity,mobile
